"Num","Bib","Gender","Age","Time5k","OfficialTime","Result"
254,3,1,20,1270,10872,11274
255,3,1,20,1066,9832,9472
256,3,1,20,1974,18786,17707
257,3,1,20,1562,13500,13978
258,3,1,20,1344,11674,12122
259,3,1,20,1460,12979,12994
260,3,1,20,1579,13834,14184
261,3,1,20,1409,11904,12558
262,3,1,20,1429,15430,12743
263,3,1,20,1436,13715,12895
264,3,1,20,1882,18047,16912
265,3,1,20,2067,19825,18568
266,3,1,20,1398,12095,12521
267,3,1,20,1317,13310,11738
268,3,1,20,1606,13898,14415
269,3,1,20,1096,10247,9775
270,3,1,20,1793,17510,16091
271,3,1,20,1313,14774,11780
272,3,1,20,1385,14215,12387
273,3,1,20,1550,13724,13892
274,3,1,20,1296,11479,11537
275,3,1,20,1367,12497,12202
276,3,1,20,1855,21090,16642
277,3,1,20,1365,12742,12289
278,3,1,20,1562,13112,14011
279,3,1,20,1628,12857,14601
280,3,1,20,1502,13812,13454
281,3,1,20,1270,11050,11317
282,3,1,20,1463,13373,13062
283,3,1,20,1309,11555,11757
284,3,1,20,1683,15356,15063
285,3,1,20,1352,12079,12019
286,3,1,20,1337,11306,12069
287,3,1,20,1413,13680,12620
288,3,1,20,1480,20227,13281
289,3,1,20,1537,14459,13746
290,3,1,20,1920,16452,17225
291,3,1,20,1201,10563,10861
292,3,1,20,1447,12119,12932
293,3,1,20,1626,14611,14508
294,3,1,20,1380,13012,12461
295,3,1,20,1215,10352,10934
296,3,1,20,1462,13199,13119
297,3,1,20,1181,10265,10574
298,3,1,20,1622,13232,14473
299,3,1,20,1278,11930,11446
300,3,1,20,1691,14335,15190
301,3,1,20,1163,10183,10378
302,3,1,20,1223,10182,10976
303,3,1,20,1592,15416,14269
304,3,1,20,1327,13170,11859
305,3,1,20,1214,11399,10877
306,3,1,20,1696,13520,15201
307,3,1,20,1237,13021,11004
308,3,1,20,1139,11398,10131
309,3,1,20,1523,13142,13630
310,3,1,20,1418,12523,12603
311,3,1,20,1273,11117,11368
312,3,1,20,1607,14315,14313
313,3,1,20,1338,13063,11975
314,3,1,20,1566,14359,14094
315,3,1,20,1264,10726,11302
316,3,1,20,1467,14278,13141
317,3,1,20,1619,13306,14415
318,3,1,20,1892,18377,16975
319,3,1,20,1568,17354,13960
320,3,1,20,1238,11414,11130
321,3,1,20,1603,14712,14310
322,3,1,20,1535,16174,13708
323,3,1,20,1503,16526,13497
324,3,1,20,1295,12538,11564
325,3,1,20,1555,17253,13874
326,3,1,20,1331,11981,11945
327,3,1,20,1487,13235,13282
328,3,1,20,1488,15008,13363
329,3,1,20,1652,14109,14812
330,3,1,20,1953,20939,17552
331,3,1,20,1596,14993,14254
332,3,1,20,1559,15217,13986
333,3,1,20,1627,13945,14526
334,3,1,20,1377,12441,12336
335,3,1,20,1584,14054,14241
